throughput_mbps,packet_loss_pct,utilization_pct,snr_db,rsrp_dbm
36.1403,0.0,60.5094,22.2,-117.0
35.9338,0.0,59.7641,20.315,-117.0
35.9348,0.0,59.7641,20.525,-117.0
36.137,0.0106,59.5094,20.22,-117.0
35.3902,0.0,62.2547,20.7,-117.0
35.0489,0.0,57.7641,21.09,-117.0
36.3934,0.0,59.5094,21.25,-117.0
36.0937,0.0,60.5094,20.325,-117.0
24.1759,0.0889,39.7924,20.905,-117.0
36.0515,0.0,59.0188,21.48,-117.0
35.4959,0.0,61.5094,21.04,-117.0
35.8163,0.0,60.0188,20.845,-117.0
28.4597,0.0,48.8022,21.645,-117.0
36.213,0.0,60.5094,20.815,-117.0
35.8556,0.0,61.5094,20.58,-117.0
36.3568,0.0,60.7641,20.175,-117.0
35.2742,0.0,58.7641,21.15,-117.0
35.3877,0.0,59.7641,20.435,-117.0
36.723,0.0,61.7641,21.285,-117.0
36.1898,0.0,60.7641,19.92,-117.0
36.3758,0.0,62.7641,20.65,-117.0
35.8474,0.0442,62.2547,20.255,-117.0
36.207,0.0623,61.7641,21.465,-117.0
35.3256,0.002,58.7641,19.94,-117.0
35.8648,0.0,60.5094,21.28,-117.0
34.9898,0.0,59.5094,20.035,-117.0
35.3597,0.0,60.5094,21.535,-117.0
36.1934,0.0,60.5094,20.315,-117.0
35.271,0.0145,60.5094,20.185,-117.0
36.3087,0.0,60.5094,20.29,-117.0
35.9005,0.0,61.7641,20.585,-117.0
35.1543,0.0,58.7641,20.555,-117.0
36.0702,0.0,63.0188,19.97,-117.0
35.6448,0.0,59.7641,19.925,-117.0
35.3914,0.055,60.0188,20.975,-117.0
35.5569,0.0152,59.7641,20.07,-117.0
36.0792,0.0,62.5094,20.25,-117.0
3.6498,0.0,6.5381,22.84,-117.0
35.0378,0.1012,58.7641,20.35,-117.0
36.1148,0.001,60.2547,19.04,-117.0
35.3732,0.0,60.5094,20.035,-117.0
36.039,0.0,59.5094,20.24,-117.0
36.2208,0.198,62.5094,20.79,-117.0
36.2278,0.001,60.5094,21.06,-117.0
36.0885,0.0,59.7641,19.37,-117.0
35.425,0.9362,60.5094,19.48,-114.0
24.275,42.8923,48.2547,28.9,-107.0
12.4992,74.1872,33.0562,19.955,-116.0
31.4854,10.784,59.5094,21.45,-116.0
35.062,0.0558,60.5094,17.925,-115.0
36.0776,0.0,60.5094,22.13,-116.0
35.5431,0.056,58.7641,19.0,-116.0
36.3853,0.0582,61.5094,19.165,-115.0
35.04,0.0252,59.5094,17.83,-115.0
35.2622,0.001,62.5094,18.805,-115.0
34.9385,0.0,58.0188,18.52,-115.0
35.5736,0.0479,60.7641,18.495,-115.0
35.7992,0.0,61.5094,18.445,-115.0
36.1612,0.0,59.5094,17.67,-115.0
36.1709,0.0,61.5094,19.88,-115.0
35.4861,0.0415,59.0188,17.975,-115.0
35.905,0.0,60.7641,19.6,-115.0
35.8104,0.0105,58.7641,18.065,-115.0
35.2232,0.0,59.7641,18.815,-115.0
35.8815,0.0,62.2547,17.655,-115.0
35.6266,0.0,60.7641,19.39,-115.0
35.2454,0.0,59.5094,17.655,-115.0
35.9329,0.0494,62.7641,18.735,-116.0
35.8032,0.0175,61.5094,18.51,-116.0
36.0234,0.0,61.5094,19.29,-115.0
35.0122,0.0,60.5094,17.93,-115.0
35.8768,0.399,61.2547,18.92,-115.0
35.435,0.0592,60.2547,18.56,-115.0
35.6198,0.0,60.7641,19.605,-115.0
36.2006,0.0,60.7641,17.955,-115.0
35.8898,0.2069,60.5094,17.735,-115.0
36.1382,0.001,60.7641,19.17,-115.0
4.3004,0.0,7.7736,18.475,-115.0
35.9482,0.0,62.5094,18.605,-115.0
35.8726,0.0478,59.7641,18.79,-115.0
35.5914,0.0,61.7641,18.305,-115.0
35.935,0.0,60.5094,18.025,-115.0
36.204,0.002,60.5094,19.06,-115.0
35.8658,0.0,60.0188,17.86,-115.0
35.3634,0.0,61.5094,18.185,-115.0
35.8394,0.0,60.5094,18.45,-115.0
35.734,0.3755,61.5094,19.365,-115.0
36.0213,0.1069,61.7641,19.33,-115.0
35.9474,0.0598,62.7641,18.045,-115.0
35.9381,0.1787,60.5094,18.375,-115.0
36.255,0.0254,62.5094,18.37,-115.0
36.2842,0.0162,60.7641,18.26,-115.0
36.6246,0.0,61.5094,18.76,-115.0
35.8108,0.0,59.5094,19.245,-115.0
36.1659,0.0,63.5094,18.69,-115.0
36.1934,0.0,60.0188,18.885,-115.0
35.2648,0.0,58.5094,17.665,-115.0
35.9011,0.3625,62.5094,18.67,-115.0
34.989,0.002,58.7641,18.54,-115.0
35.6602,0.0,61.5094,19.455,-115.0
35.4762,0.0218,60.7641,19.655,-115.0
36.0639,0.0,60.7641,18.33,-115.0
36.1425,0.0,60.5094,17.545,-115.0
35.6731,0.0,62.2547,18.69,-115.0
35.1111,0.3755,60.5094,19.33,-116.0
36.769,0.0041,63.7641,19.58,-115.0
35.9018,0.0,60.7641,18.135,-115.0
36.4363,0.1685,61.0188,18.3,-116.0
35.803,0.4085,59.7641,18.085,-115.0
35.9394,0.002,61.5094,19.26,-115.0
34.9325,0.0,59.5094,18.765,-115.0
35.3844,0.0,59.7641,18.25,-115.0
17.8754,0.0626,31.2549,18.905,-115.0
36.5503,0.0,63.7641,18.005,-115.0
35.2441,0.1433,59.7641,17.845,-115.0
36.2339,0.001,60.7641,18.28,-115.0
35.5501,0.5405,59.7641,18.905,-116.73
35.471,0.0417,60.7641,18.06,-115.0
35.8268,0.0,60.7641,19.085,-115.0
34.9706,0.0,59.0188,18.245,-115.0
35.6103,0.0197,59.7641,20.2,-116.0
7.453,99.2238,14.0,19.405,-115.0
32.044,16.9101,61.0188,19.73,-116.0
30.6298,12.9091,59.5094,19.12,-115.0
35.781,0.0666,58.7641,18.31,-115.0
36.2286,0.0142,59.7641,18.21,-115.0
35.8926,0.006,62.7641,18.025,-115.0
35.8259,0.002,60.5094,18.79,-115.0
16.8783,0.0,32.5197,19.885,-115.0
35.5325,0.0,60.5094,18.95,-115.0
36.5604,0.25,60.7641,18.065,-115.0
36.1406,0.4685,60.7641,17.705,-115.0
35.3623,0.002,60.7641,19.245,-115.0
35.814,0.0,60.5094,18.345,-115.0
33.0175,0.909,52.5094,17.995,-115.0
35.4998,0.005,59.7641,18.485,-115.0
36.1443,0.0,62.5094,17.885,-115.0
36.2986,0.0,60.7641,17.53,-115.0
36.5375,0.0139,62.7641,19.13,-115.0
35.6023,0.0,57.5094,18.58,-115.0
0.0167,100.0,0.0,25.5,-116.0
0.0167,100.0,0.0,17.275,-116.0
0.0167,100.0,0.0,26.0,-115.0
0.029,100.0,0.0472,12.92,-115.0
0.029,100.0,0.0,26.94,-115.0
0.029,100.0,0.0472,9.57,-115.0
0.029,100.0,0.0,28.02,-115.0
0.0277,100.0,0.0,8.9,-115.0
0.029,100.0,0.0472,26.74,-115.0
0.0277,100.0,0.0472,13.25,-115.0
0.029,100.0,0.0472,26.68,-115.0
0.0399,100.0,0.0472,17.17,-115.0
0.029,100.0,0.0,26.915,-115.0
0.0277,100.0,0.0,20.385,-115.0
0.029,100.0,0.0,27.625,-115.0
0.0277,100.0,0.0472,22.02,-115.0
0.0167,100.0,0.0,26.955,-115.0
0.0322,100.0,0.0,24.66,-115.0
0.029,100.0,0.0,24.835,-115.0
0.0167,100.0,0.0,25.17,-115.0
0.0167,100.0,0.0,25.03,-115.0
0.0167,100.0,0.0,25.7,-115.0
0.0167,100.0,0.0,21.95,-115.0
0.0167,100.0,0.0,25.965,-115.0
0.0167,100.0,0.0,21.6,-115.0
0.0167,100.0,0.0,25.85,-115.0
0.0167,100.0,0.0,21.155,-115.0
0.029,100.0,0.0472,25.4,-115.59
0.0167,100.0,0.0,16.575,-116.0
0.0167,100.0,0.0,27.325,-117.0
8.2862,96.9405,16.7923,20.465,-114.0
0.0189,20.1405,0.0472,18.875,-114.0
0.0158,10.7401,0.0,17.975,-117.0
36.3832,0.1036,61.5094,20.26,-113.0
35.1514,0.001,60.5094,18.4,-114.0
35.8046,0.0,62.5094,21.915,-118.7634
36.002,0.0,60.5094,21.005,-117.0
36.1626,0.0,62.5094,20.035,-117.0
35.1792,0.0,60.5094,19.495,-117.0
35.7982,0.0,61.7641,21.06,-117.0
35.0678,0.0,60.5094,18.345,-117.0
35.409,0.0738,59.5094,19.345,-117.0
35.08,0.0,58.5094,21.395,-117.0
35.3374,0.0,59.0188,19.225,-118.0
35.3953,0.0,59.5094,20.065,-117.0
35.0751,0.0,61.5094,21.57,-118.0
35.6944,0.0,60.5094,19.29,-117.2796
35.3218,0.0,60.5094,20.93,-117.0
35.1889,0.0,60.7641,19.225,-117.0
35.545,0.0,61.5094,20.835,-117.0
36.005,0.0,63.5094,21.61,-117.0
32.0961,0.0,54.6885,20.995,-117.0
36.3783,0.0,64.2547,22.065,-118.0
21.6143,0.0,37.8115,20.075,-117.0
36.3199,0.0,61.7641,21.655,-117.0
35.201,0.0143,60.7641,21.36,-117.0
36.1093,0.0,61.5094,20.18,-117.0
35.7577,0.0,60.7641,20.59,-117.0
35.7296,0.0,60.7641,21.175,-117.0
34.7662,0.0,58.7641,20.585,-117.0
35.3081,0.0,60.7641,19.625,-117.0
35.9313,0.0,62.5094,19.99,-117.0
36.3323,0.0,60.7641,20.375,-117.0
34.8062,0.0,59.7641,21.085,-117.0
35.131,0.0,60.0188,21.555,-117.0
35.1174,0.0,58.5094,20.445,-118.0
36.3954,0.0,62.5094,20.86,-117.0
35.0627,0.0,61.5094,20.93,-117.0
36.3353,0.0,62.5094,19.57,-117.0
34.7943,0.0,60.5094,19.94,-117.0
35.2357,0.0,62.5094,20.285,-117.0
35.4045,0.0,60.0188,20.285,-117.0
34.9319,0.0,59.7641,21.41,-117.0
35.7862,0.0,62.7641,22.32,-117.0
35.7353,0.0976,59.7641,19.855,-117.0
35.4156,0.001,59.5094,20.965,-117.0
35.2166,0.0,58.7641,20.1,-117.0
35.7559,0.0,59.7641,20.6,-117.0
35.5123,0.0,59.7641,20.47,-117.0
35.7234,0.0,60.7641,19.94,-117.0
35.2818,0.0,59.7641,20.755,-117.0
35.0996,0.0,59.7641,21.665,-117.0
35.1066,0.0,59.2547,19.795,-117.0
35.3421,0.0,59.5094,21.015,-117.0
35.9816,0.0,61.5094,19.745,-117.0
35.0245,0.0,59.5094,22.34,-118.0
35.8398,0.0,60.5094,22.44,-118.0
36.0039,0.0,60.0188,19.41,-118.0
2.5593,0.0,5.2076,20.41,-118.0
36.111,0.0,62.7641,21.66,-118.0
35.755,0.0,60.5094,18.635,-118.0
35.6915,0.0,59.7641,20.685,-118.0
35.1014,0.0,60.5094,21.815,-118.0
36.089,0.0,61.7641,19.96,-118.0
35.7453,0.0,61.0188,21.75,-118.0
35.9952,0.0,60.7641,20.78,-118.0
35.1889,0.0,61.7641,21.37,-118.0
35.0418,0.0,60.5094,21.72,-118.0
36.0927,0.0,62.7641,20.905,-118.0
35.2918,0.0,59.5094,20.07,-118.0
35.9306,0.0,60.5094,20.105,-118.0
35.3878,0.0,61.5094,21.345,-118.0
35.9266,0.0,60.0188,20.765,-118.0
35.119,0.0211,61.5094,20.68,-118.0
35.2333,0.0,62.2547,21.51,-118.0
36.0533,0.0,61.5094,21.045,-118.0
35.623,0.0,61.7641,20.81,-118.0
35.3549,0.0,59.0188,20.95,-118.0
35.6655,0.0,59.7641,21.34,-118.0
36.0071,0.0,61.7641,20.17,-118.0
35.529,0.0,59.7641,20.985,-118.0
34.7923,0.0,59.5094,21.125,-118.0
35.4215,0.0,60.5094,20.71,-118.0
35.2183,0.0,59.7641,21.675,-118.0
35.2849,0.0,60.5094,20.68,-118.0
35.6876,0.0,61.7641,21.515,-118.0
36.099,0.0032,62.2547,21.295,-118.0
35.453,0.0,60.0188,21.59,-118.0
35.1774,0.0,61.5094,19.22,-118.0
35.1583,0.0,58.7641,20.79,-118.0
35.765,0.0,60.7641,22.05,-117.0
35.6494,0.0,60.5094,21.33,-118.0
36.4104,0.0,63.5094,20.535,-118.0
35.3213,0.0,59.5094,21.33,-118.0
36.3663,0.0,63.5094,22.58,-118.0
2.3128,0.0322,4.1984,22.66,-118.0
36.4653,0.0,62.5094,20.415,-118.0
36.0445,0.0,60.2547,20.525,-118.0
35.3046,0.0,61.5094,21.045,-117.0
28.5329,0.891,46.5471,20.08,-118.0
35.8625,0.005,60.7641,21.68,-117.0
35.6765,0.005,61.7641,20.025,-118.0
36.005,0.0,62.5094,21.89,-118.0
35.2969,0.0,59.5094,19.285,-118.0
36.0609,0.0183,62.7641,19.555,-118.0
35.4677,0.0,60.7641,20.2,-117.0
36.1276,0.0,61.5094,19.83,-117.0
35.7831,0.0,60.5094,20.165,-118.0
35.5763,0.0505,60.5094,21.68,-117.0
35.2081,0.0,60.5094,20.65,-118.0
35.6448,0.0,61.5094,20.7,-117.0
35.6526,0.0,60.7641,21.39,-117.0
35.5488,0.0,59.7641,20.43,-117.0
35.6516,0.0,62.2547,20.555,-117.0
35.646,0.0,61.7641,21.01,-117.0
35.7466,0.0,59.7641,20.07,-117.0
35.6638,0.0,60.5094,21.12,-117.0
35.7712,0.0,59.7641,20.64,-117.0
35.847,0.5946,62.5094,22.15,-117.0
35.6213,0.003,59.7641,20.4,-117.0
35.7987,0.0111,62.5094,20.92,-117.0
35.1543,0.0,60.2547,20.745,-117.0
35.7108,0.1834,62.7641,21.57,-117.0
35.7384,0.001,60.5094,20.83,-117.0
36.1221,0.0,61.5094,21.875,-117.0
35.4716,0.0,58.7641,20.285,-117.0
36.0479,0.2157,61.5094,20.12,-117.0
35.1006,0.0208,59.5094,20.685,-118.0
8.3527,92.1696,16.0,21.2,-114.31
8.7494,97.2043,15.0,20.545,-115.0
0.0167,6.8109,0.0,22.08,-110.0
35.2696,1.1802,60.7641,19.88,-109.72
35.741,2.7279,60.7641,21.67,-115.0
34.1101,4.4154,58.7641,18.75,-116.0
33.5552,3.8966,56.7641,19.875,-116.0
36.0046,2.5745,60.7641,18.72,-116.0
33.9246,2.2396,58.7641,21.665,-116.0
36.72,1.1942,61.5094,18.85,-116.0
4.9007,0.3059,6.9247,18.27,-116.0
35.5558,1.4734,61.5094,18.035,-116.0
35.3302,0.0196,61.5094,18.34,-115.0
35.9956,0.0,61.5094,17.83,-116.0
36.5474,0.001,63.5094,18.05,-116.0
35.9594,0.001,61.5094,18.955,-116.0
35.7675,0.8205,59.7641,17.98,-116.0
35.7984,0.0097,62.5094,19.5,-115.0
7.8922,37.6964,16.0,18.545,-116.0
7.8378,95.4631,16.0,19.3,-116.0
8.2046,99.5042,19.0,20.005,-116.0
7.6977,30.8335,14.0,19.945,-116.0
35.2242,1.3264,59.7641,19.47,-104.0
25.1756,5.9918,44.5094,19.86,-117.0
31.8311,49.2646,61.7641,19.185,-112.0
35.1596,0.3122,58.5094,21.365,-117.0
36.8402,0.3642,63.5094,22.38,-117.0
35.1207,0.075,59.0188,18.535,-117.0
35.9832,0.0124,59.7641,18.91,-117.0
36.2235,0.0339,61.7641,18.52,-117.0
35.4802,0.1504,59.7641,19.43,-117.0
36.5231,0.001,62.7641,18.775,-117.0
8.6647,97.2521,19.0,19.21,-118.0
8.9135,100.0,19.0,18.07,-118.0
7.495,100.0,16.849,19.025,-117.0
8.4944,100.0,17.0,18.625,-117.84
4.9966,100.0,11.481,19.155,-117.5699
8.6746,100.0,18.0,19.535,-117.0
7.8877,100.0,14.0,19.69,-117.0
7.5128,100.0,14.0,17.7,-117.0
31.2575,23.976,60.5094,17.89,-117.0
35.275,0.177,60.7641,18.99,-117.0
36.1902,0.009,62.7641,19.57,-117.0
35.1506,0.009,60.2547,18.355,-117.0
35.8727,0.2978,62.5094,19.215,-117.0
35.3883,0.0029,60.5094,18.85,-117.0
36.0639,0.0,61.7641,19.15,-117.0
35.9409,0.0,61.5094,18.455,-117.0
36.4106,0.1164,60.5094,18.77,-117.0
36.2291,0.0558,62.5094,18.385,-117.0
35.8834,0.0588,61.5094,18.075,-117.0
35.5728,0.0,61.2547,17.95,-117.0
36.1077,0.054,60.5094,18.555,-117.0
35.993,0.0,60.2547,20.1,-117.0
36.104,0.0,60.7641,18.725,-117.0
35.2155,0.0,61.2547,18.145,-117.0
4.8133,0.0,8.6986,20.225,-117.0
35.2734,0.0278,57.7641,18.34,-117.0
35.958,0.0,60.5094,18.33,-117.0
35.9283,0.0,60.5094,19.11,-117.0
35.621,0.0515,58.7641,18.53,-117.0
35.551,0.0,59.7641,18.42,-117.0
36.189,0.0,60.7641,18.135,-117.0
36.5447,0.0,62.5094,18.48,-117.0
35.9256,0.0208,59.5094,18.42,-117.0
36.2,0.0,62.7641,20.15,-117.0
36.2926,0.0,59.0188,18.37,-117.0
36.2242,0.0,60.7641,19.28,-117.0
35.85,0.0,60.5094,18.585,-117.0
35.5634,0.0,59.0188,18.605,-117.0
36.5486,0.3318,62.7641,18.2,-117.0
35.5473,0.002,59.5094,17.97,-117.0
35.5566,0.2026,60.5094,18.12,-117.0
35.4119,0.001,58.7641,18.275,-117.0
35.7321,0.001,61.7641,18.455,-117.0
35.8803,0.0,60.7641,19.42,-117.0
35.652,0.0,62.5094,18.94,-117.0
35.5228,0.0,59.7641,18.505,-117.0
35.3922,0.0,60.7641,19.33,-117.0
35.8078,0.0109,58.7641,17.985,-117.0
35.8456,0.0,60.5094,18.27,-117.0
36.1358,0.0,59.7641,18.3,-117.0
35.3066,0.4239,59.5094,18.52,-117.0
36.1301,0.002,61.0188,18.205,-117.0
35.4633,0.1824,57.7641,18.015,-117.0
36.1698,1.3407,60.5094,17.95,-117.0
35.1039,0.0071,58.7641,18.735,-117.0
35.2478,0.0,60.5094,19.26,-117.0
36.2866,0.0456,60.7641,18.45,-117.0
35.259,0.0,59.7641,18.615,-117.0
34.9416,0.0,59.5094,18.115,-117.0
35.6192,0.0,60.5094,18.75,-117.0
35.1415,0.0,57.7641,18.715,-117.0
12.921,0.0,21.5287,20.74,-117.0
35.7491,0.0,60.5094,19.175,-117.0
36.2554,0.0,61.5094,18.48,-117.0
35.2744,0.0,59.7641,18.14,-117.0
36.5198,0.0,61.0188,19.305,-117.0
35.849,0.0,61.5094,19.06,-117.0
35.7714,0.0,62.7641,18.495,-117.0
7.9641,70.439,17.0,19.99,-117.0
8.2523,87.1747,17.0,19.81,-117.0
7.9812,99.0405,16.0,18.825,-117.0
7.8278,99.5726,15.0,19.545,-117.0
8.1189,99.356,18.0,18.83,-117.0
8.2383,99.8452,15.0,17.21,-117.0
8.2019,100.0,14.0,19.645,-117.0
8.2057,99.9159,18.0,19.93,-117.0
8.0662,99.7292,18.0,20.37,-116.0
8.005,100.0,14.0,18.75,-117.0
8.6243,100.0,18.0,19.175,-117.0
8.676,100.0,18.0,20.14,-117.0
7.8599,99.7993,15.0,18.665,-117.0
8.1472,100.0,14.0,19.81,-117.0
7.565,99.7979,14.0,17.98,-117.0
8.4712,100.0,13.0,18.725,-117.0
8.0606,99.8479,15.0,18.405,-116.0
15.2935,63.7454,38.7354,20.15,-116.0
35.2602,1.0902,61.5094,17.945,-116.0
27.6006,0.0345,51.3874,21.275,-115.0
31.1049,5.854,60.5094,20.305,-104.0
31.6442,9.9733,60.7641,18.2,-114.0
17.0792,26.4121,34.0,21.05,-120.0
35.6983,0.7536,59.7641,18.88,-114.76
36.259,0.004,60.5094,19.245,-115.0
35.017,0.0,59.5094,20.02,-115.0
35.4838,0.0,60.5094,19.17,-115.0
35.285,0.002,60.5094,20.095,-115.0
36.2129,0.3248,60.7641,19.26,-115.0
36.6139,0.002,64.5094,21.17,-115.0
36.5895,0.0,61.7641,20.155,-115.0
7.7315,97.4994,18.0,19.45,-117.0
0.0016,7.217,0.0,18.18,-121.2727
0.0016,13.262,0.0,21.225,-122.0
0.0016,14.392,0.0,18.24,-121.0
0.0016,18.498,0.0,19.425,-121.0
0.0032,10.923,0.0,21.03,-121.0
0.0016,6.45,0.0,24.72,-121.0
0.0,3.809,0.0,19.5,-114.0
1.3618,100.0,4.1037,22.835,-115.0
9.1718,100.0,19.0,22.765,-115.0
8.4684,99.8477,15.0,19.13,-115.0
31.7102,8.5757,61.5094,22.825,-115.0
35.225,0.6597,59.5094,21.14,-115.0
35.7026,0.2858,60.5094,21.615,-115.0
35.8954,0.9043,60.5094,20.41,-115.0
36.2055,0.0044,63.5094,20.585,-115.0
35.9197,0.0,59.7641,21.6,-115.0
35.6362,0.0,59.0188,20.265,-115.0
34.872,0.9079,59.5094,18.345,-115.0
35.9697,0.0044,60.0188,18.765,-115.0
33.688,1.4111,60.7831,20.455,-116.0
35.6035,0.007,61.5094,19.74,-115.0
36.3122,0.0,63.5094,19.585,-115.0
35.3018,0.0,60.5094,19.91,-115.0
35.9864,0.0061,60.5094,19.625,-115.0
35.5005,0.0,60.5094,18.935,-115.0
7.9655,99.558,18.0,19.66,-115.0
8.4582,100.0,17.0,18.115,-115.0
36.0674,1.0726,63.2547,19.945,-117.0
36.3193,0.142,62.5094,19.895,-114.0
0.4842,3.6546,1.2736,20.205,-102.0
31.9182,0.3141,55.5094,21.46,-111.0
35.9609,0.3289,60.7641,18.085,-114.0
35.3233,0.6517,61.5094,18.725,-117.0
33.6824,5.4715,57.7641,19.85,-117.0
35.0764,2.2721,60.5094,19.665,-115.0
36.1472,0.0119,60.7641,20.04,-116.0
9.0346,4.8046,13.0,20.245,-116.0
8.2329,62.1747,15.0,32.565,-117.0
35.1352,1.1199,60.5094,19.3,-116.0
35.0529,1.1438,59.5094,19.505,-117.0
33.0268,2.9299,59.2547,20.6,-116.0
33.4915,6.9441,55.7641,20.845,-118.0
33.9006,1.5114,57.7641,19.575,-117.0
32.468,5.4069,56.7641,20.045,-117.0
34.2413,4.9128,57.5094,21.98,-117.0
35.5082,4.0164,61.7641,21.32,-117.0
29.275,21.7726,56.7641,20.185,-117.0
35.6364,4.8864,60.5094,20.93,-118.0
34.694,4.8196,60.7641,19.13,-117.0
32.2395,5.2135,55.7641,20.45,-117.0
33.9647,5.9253,59.7641,21.335,-117.0
35.2012,4.2489,59.7641,19.15,-117.0
34.7656,3.3666,58.5094,20.29,-117.0
33.2634,2.5104,55.7641,20.455,-117.0
35.8497,1.8691,60.7641,21.015,-118.0
32.9478,5.564,54.7641,22.55,-116.0
35.0211,0.104,60.7641,21.045,-116.0
35.4618,4.3767,62.5094,22.215,-117.0
32.8244,4.4496,56.7641,19.67,-117.0
32.5482,3.4374,57.5094,21.95,-116.0
38.2326,2.3399,57.0188,19.095,-116.0
35.4098,2.7322,58.7641,20.925,-116.54
36.2855,2.7953,60.7641,22.09,-116.0
34.534,1.0475,56.7641,21.005,-116.0
34.0794,4.0687,59.5094,19.355,-116.0
33.0707,5.2361,55.5094,17.645,-117.0
35.6978,2.0418,60.5094,18.19,-116.0
34.3634,2.8363,58.7641,18.08,-116.0
35.7015,3.9493,60.7641,17.6,-116.0
35.1919,3.0646,58.7641,18.57,-116.0
34.5287,2.9258,57.7641,17.885,-116.0
34.7018,4.096,59.2547,18.24,-116.0
33.4406,3.1364,55.7641,18.635,-116.0
36.1127,3.274,61.7641,18.85,-116.0
35.9847,2.5656,63.5094,19.53,-116.0
35.2934,1.7013,59.5094,17.855,-116.0
35.9323,3.1184,59.7641,18.075,-116.0
34.6517,1.152,59.7641,21.815,-116.0
34.9051,2.4532,59.0188,17.975,-116.0
33.484,4.2107,56.5094,21.16,-116.0
36.1691,0.4098,61.5094,21.385,-116.0
34.2281,2.124,57.5094,18.18,-116.0
33.3602,1.3505,57.7641,18.135,-116.0
34.483,0.6573,55.7641,18.345,-116.0
36.1692,0.3125,60.0188,19.345,-116.0
35.2922,1.5061,58.7641,18.145,-116.0
35.3443,2.1567,57.7641,17.87,-116.0
36.5749,0.9485,61.7641,22.19,-116.0
27.2973,1.6015,47.2547,20.285,-102.0
32.3891,3.5373,53.066,21.7,-116.0
35.9372,4.9452,59.7641,20.33,-119.0
35.7326,0.1652,61.7641,18.695,-118.0
