throughput_mbps,packet_loss_pct,utilization_pct,snr_db,rsrp_dbm
30.1118,0.001,56.1416,20.01,-104.0
29.4416,0.001,50.9908,19.68,-104.0
32.5688,0.001,56.8208,20.06,-104.0
24.8689,0.0,44.8012,20.34,-104.0
31.5119,0.0,53.7355,20.275,-104.0
31.0934,0.0,55.358,21.225,-104.0
30.5398,0.0,53.9145,20.47,-104.0
30.7743,0.0,50.6127,20.065,-104.0
28.7231,0.0,48.9618,20.14,-104.0
31.9188,0.0,51.7354,19.76,-104.0
32.1958,0.0,51.7731,20.945,-104.0
29.2515,0.0,49.8486,18.975,-104.0
32.9639,0.0,56.3961,20.36,-104.0
25.9093,0.0,45.6877,21.255,-104.0
31.0774,0.0,51.641,19.68,-104.0
31.5601,0.0,54.1412,20.215,-104.0
30.8322,0.0,50.2163,20.195,-104.0
34.7211,0.0,54.3769,19.405,-104.0
31.8328,0.0,52.7353,21.195,-104.0
31.0078,0.0,50.6222,20.24,-104.0
32.0794,0.0,57.4245,20.92,-104.0
29.5742,0.0,49.6788,19.64,-104.0
35.7673,0.0,62.415,21.075,-104.0
32.1349,0.0,55.5562,20.41,-104.0
30.6169,0.0,49.8485,19.61,-104.0
26.0623,0.0,39.103,21.11,-104.0
33.2116,0.0,56.7072,20.185,-104.0
33.893,0.0,57.3489,21.065,-104.0
31.1395,0.0,55.915,20.0,-104.0
30.2066,0.0,53.7168,20.415,-104.0
30.9134,0.0,56.2545,21.72,-104.0
32.6823,0.0,58.6695,19.63,-104.0
32.5639,0.0,59.2735,20.215,-104.0
30.4696,0.0,54.0561,19.78,-104.0
33.1673,0.0,56.1978,20.34,-104.0
32.5196,0.0,53.858,21.575,-104.0
30.66,0.0,53.4241,20.035,-104.0
27.5901,0.0,47.8862,20.45,-104.0
31.156,0.0,55.6033,19.75,-104.0
31.3055,0.0,54.1694,19.835,-104.0
27.9682,0.0,51.4996,20.87,-104.0
28.5944,0.0,50.1127,20.015,-104.0
27.6644,0.0,48.8296,20.675,-104.0
28.6969,0.0,53.094,20.5,-104.0
31.0831,0.0,53.207,19.795,-104.0
32.0358,0.0,54.2828,20.525,-104.0
30.1325,0.0,47.0937,20.995,-104.0
24.0147,0.0,44.9898,20.63,-104.0
29.7353,0.0,54.6035,20.62,-104.0
14.9126,0.0,45.0473,20.205,-104.0
29.4462,0.0,52.1512,19.925,-104.0
33.0468,0.0,59.2453,20.175,-104.0
24.6283,0.0,44.8118,21.79,-104.0
34.429,0.0,58.6604,19.62,-104.0
28.6171,0.0,46.5088,20.185,-104.0
29.057,0.0,49.207,20.4,-104.0
32.6194,0.0,57.094,20.655,-104.0
28.9058,0.0,48.7071,19.3,-104.0
32.8093,0.0,55.2167,20.55,-104.0
30.6171,0.0,56.9524,19.985,-104.0
31.8471,0.0,54.5374,20.28,-104.0
32.9614,0.0,54.292,20.05,-104.0
30.3854,0.0,46.254,22.6,-104.0
32.603,0.0,55.1506,20.01,-104.0
30.8238,0.0,56.2167,19.8,-104.0
29.7305,0.0,51.226,20.6,-104.0
33.8017,0.0,56.3299,20.78,-104.0
30.5636,0.0,55.4147,20.245,-104.0
29.5528,0.0,48.5653,19.95,-104.0
30.574,0.0,48.9619,19.96,-104.0
31.3734,0.0,57.1506,20.285,-104.0
35.7834,0.0,61.0942,22.61,-104.0
32.6642,0.0,56.7452,18.92,-104.0
29.4302,0.0,48.0655,20.785,-104.0
32.4384,0.0,55.8677,20.645,-104.0
30.4138,0.0,56.7922,20.475,-104.0
29.7666,0.0,52.0467,20.495,-104.0
31.4746,0.0,51.9525,20.655,-104.0
22.5484,0.0,47.3013,21.205,-104.0
32.1081,0.0,57.8772,19.745,-104.0
34.2186,0.0,56.6414,19.37,-104.0
23.3392,0.0,45.9805,19.5,-104.0
30.6508,0.0,55.1413,20.41,-104.0
30.571,0.0,48.9899,20.67,-104.0
31.7967,0.0,51.8486,19.81,-104.0
33.0048,0.0,55.0846,21.79,-104.0
22.4593,0.0,40.9613,20.015,-104.0
30.9203,0.0,49.7072,19.18,-104.0
31.8471,0.0,53.3204,20.075,-104.0
30.2824,0.0,53.0844,20.205,-104.0
31.9146,0.0,56.5659,20.35,-104.0
30.7038,0.0,52.5659,20.445,-104.0
32.7281,0.0,54.764,21.705,-104.0
30.5939,0.0,55.4432,20.475,-104.0
32.242,0.0,49.9712,20.58,-104.0
31.921,0.0,48.0468,21.535,-104.0
27.9406,0.0,52.1788,20.145,-104.0
27.627,0.0,47.9522,21.6,-104.0
32.3631,0.0,54.8392,21.31,-104.0
30.9661,0.0,55.2451,21.4,-104.0
32.9937,0.0,58.113,19.71,-104.0
31.7237,0.0,57.981,21.075,-104.0
29.1291,0.0,47.6409,20.365,-104.0
31.173,0.0,49.6127,19.825,-104.0
30.4534,0.0,51.6504,20.555,-104.0
31.1277,0.0,49.5467,22.45,-104.0
26.6074,0.0,47.1406,21.415,-104.0
29.2134,0.0,50.7448,21.315,-104.0
31.334,0.0,57.311,20.525,-104.0
28.4999,0.0,51.0466,20.25,-104.0
30.2568,0.0,52.5657,19.77,-104.0
29.8906,0.0,51.7071,19.99,-104.0
32.6782,0.0,54.6411,19.995,-104.0
29.1824,0.0,55.226,19.975,-104.0
31.6257,0.0,51.4996,21.195,-104.0
32.1792,0.0,54.2168,20.355,-104.0
30.9733,0.0,52.4054,21.39,-104.0
30.7665,0.0,51.6222,21.385,-104.0
33.1435,0.0,53.8866,20.195,-104.0
28.2807,0.0,44.5653,20.76,-104.0
33.932,0.0,60.0754,21.32,-104.0
31.4988,0.0,50.207,20.005,-104.0
29.4573,0.0,47.1316,20.125,-104.0
31.2647,0.0,53.6696,20.455,-104.0
30.8986,0.0,53.4335,20.585,-104.0
26.9386,0.0,52.0372,21.175,-104.0
32.1067,0.0,55.2734,20.845,-104.0
30.39,0.0,54.3017,20.695,-104.0
31.9132,0.0,54.377,19.845,-104.0
30.6246,0.0,52.5562,19.985,-104.0
25.606,0.0,41.1311,19.9,-104.0
30.1799,0.0,49.6504,20.14,-104.0
31.8088,0.0,54.0657,19.94,-104.0
32.6109,0.0,57.8298,19.38,-104.0
31.931,0.0,55.1316,20.645,-104.0
28.5742,0.0,51.5088,20.16,-104.0
31.3114,0.0,57.4808,19.745,-104.0
30.869,0.0,53.7732,20.585,-104.0
30.8271,0.0,54.3582,20.43,-104.0
32.8635,0.0,53.8015,20.585,-104.0
31.153,0.0,48.1693,20.355,-104.0
32.8564,0.0,53.3016,20.395,-104.0
30.8557,0.0,54.726,21.57,-104.0
30.8865,0.0,49.7072,20.405,-104.0
34.3298,0.0,56.0281,19.57,-104.0
22.6789,0.0,42.6502,20.965,-104.0
30.4681,0.0,49.1977,20.015,-104.0
30.4957,0.0,58.1036,19.97,-104.0
31.3974,0.0,51.6506,21.785,-104.0
30.4262,0.0,52.075,19.485,-104.0
30.965,0.0,51.4618,19.325,-104.0
31.1084,0.0,53.0656,20.53,-104.0
31.5146,0.0,57.1979,21.865,-104.0
30.8215,0.0,50.9617,20.78,-104.0
33.5047,0.0,55.2921,19.825,-104.0
31.4498,0.0,51.858,20.055,-104.0
29.3639,0.0,50.6315,20.22,-104.0
31.2709,0.0,53.9902,20.58,-104.0
32.6566,0.0,54.5467,20.15,-104.0
36.8623,0.0,60.4622,19.68,-104.0
30.4554,0.0,55.4713,20.34,-104.0
30.5451,0.0,50.7449,20.75,-104.0
31.6646,0.0,54.3108,20.28,-104.0
28.4379,0.0,47.7351,20.085,-104.0
33.3229,0.0,53.7734,21.515,-104.0
32.0554,0.0,56.8016,19.975,-104.0
31.936,0.0,52.9807,20.845,-104.0
31.6669,0.0,51.6127,19.95,-104.0
31.069,0.0,50.9617,19.85,-104.0
29.4658,0.0,54.4337,20.82,-104.0
30.945,0.0,51.8958,20.33,-104.0
29.8781,0.0,49.7259,19.555,-104.0
30.8239,0.0,53.9242,20.72,-104.0
31.6549,0.0,56.0469,19.38,-104.0
20.5253,0.0,44.0275,19.72,-104.0
33.1986,0.0,54.8678,20.125,-104.0
29.2022,0.0,51.1788,20.01,-104.0
32.2059,0.0,53.9148,20.45,-104.0
31.1606,0.0,53.0183,20.4,-104.0
25.3474,0.0,49.2823,20.655,-104.0
35.8833,0.0,59.9716,21.18,-104.0
27.4518,0.0,48.1598,21.245,-104.0
29.7396,0.0,46.8862,20.84,-104.0
30.6995,0.0,50.6128,20.675,-104.0
26.9102,0.0,47.5937,19.73,-104.0
31.1615,0.0,52.1882,21.42,-104.0
27.0083,0.0,47.7918,19.825,-104.0
30.0122,0.0,52.1695,21.18,-104.0
32.8129,0.0,56.2828,21.035,-104.0
32.4374,0.0,57.3111,19.545,-104.0
31.2331,0.0,54.5186,19.825,-104.0
32.7542,0.0,49.6316,20.7,-104.0
30.8053,0.0,51.4146,20.27,-104.0
32.9294,0.0,56.2263,21.405,-104.0
31.155,0.0,50.3674,19.89,-104.0
30.6306,0.0,54.1884,22.28,-104.0
32.2982,0.0,53.5939,19.875,-104.0
31.4975,0.0,53.0562,21.49,-104.0
34.0924,0.0,55.5564,19.61,-104.0
29.5065,0.0,48.7635,20.21,-104.0
31.0644,0.0,53.3014,20.85,-104.0
30.4353,0.0,48.1881,19.675,-104.0
32.1702,0.0,54.7544,20.345,-104.0
35.9889,0.0,60.7641,19.235,-104.0
31.5375,0.0,53.5941,20.585,-104.0
31.3293,0.0,53.424,19.845,-104.0
29.2967,0.0,49.0558,20.13,-104.0
31.651,0.0,57.1509,20.315,-104.0
36.1765,0.0,60.4622,20.455,-104.0
31.0602,0.0,55.0751,20.655,-104.0
27.6297,0.0,44.2445,20.475,-104.0
31.7382,0.0,54.8958,20.97,-104.0
31.9362,0.0,54.8769,20.15,-104.0
26.0592,0.0,48.1503,21.65,-104.0
31.4556,0.0,54.5092,21.25,-104.0
31.6286,0.0,54.8771,20.355,-104.0
31.4594,0.0,52.0279,19.735,-104.0
30.1183,0.0,51.6787,19.79,-104.0
26.7977,0.0,51.9717,20.605,-104.0
28.2358,0.0,50.6507,20.415,-104.0
30.8866,0.0,49.5562,21.095,-104.0
31.6048,0.0,60.896,19.705,-104.0
30.2041,0.0,53.4525,20.27,-104.0
28.7856,0.0,51.1791,19.635,-104.0
30.6594,0.0,53.8394,20.255,-104.0
31.6342,0.0,51.4619,20.245,-104.0
31.7891,0.0,53.6977,19.115,-104.0
32.9102,0.0,57.4904,20.745,-104.0
24.3322,0.0,46.1316,19.905,-104.0
33.3375,0.0,60.9149,20.515,-104.0
29.8874,0.0,53.6789,20.495,-104.0
34.2701,0.0,60.9622,20.69,-104.0
34.0881,0.0,55.5374,21.81,-104.0
21.3461,0.0,53.179,20.265,-104.0
33.5114,0.0,57.5093,20.125,-104.0
28.7317,0.0,53.7072,19.875,-104.0
30.6057,0.0,55.2262,19.76,-104.0
30.9371,0.0,57.9715,19.86,-104.0
32.7145,0.0,57.9433,20.385,-104.0
31.1086,0.0,52.4903,20.605,-104.0
32.2798,0.0,57.9053,19.555,-104.0
29.5757,0.0,55.9242,21.46,-104.0
33.4146,0.0,56.1508,19.46,-104.0
30.7501,0.0,54.4902,20.935,-104.0
31.8711,0.0,54.8111,20.735,-104.0
34.1694,0.0,56.5186,20.375,-104.0
29.9979,0.0,51.4525,21.135,-104.0
33.7886,0.0,57.7828,20.67,-104.0
33.3001,0.0,61.5376,20.51,-104.0
33.8698,0.0,58.9809,22.36,-104.0
31.1154,0.0,55.896,19.045,-104.0
31.3795,0.0,53.9053,21.25,-104.0
25.1793,0.0,48.9806,20.545,-104.0
31.3768,0.0,54.481,20.525,-104.0
32.2082,0.0,56.83,19.995,-104.0
28.81,0.0,49.7259,21.32,-104.0
30.7796,0.0,52.849,20.725,-104.0
31.1933,0.0,50.83,20.585,-104.0
33.0652,0.0,56.7074,20.41,-104.0
30.3302,0.0,55.7922,20.99,-104.0
30.8983,0.0,53.5375,19.675,-104.0
31.7825,0.0,55.7167,20.955,-104.0
17.821,0.0,36.4992,19.585,-104.0
30.6573,0.0,55.028,20.17,-104.0
32.8038,0.0,58.2546,20.67,-104.0
35.0232,0.0,59.7641,21.105,-104.0
35.9055,0.0,57.7169,21.695,-104.0
36.4192,0.0,60.4622,21.195,-104.0
36.7621,0.0,57.7641,21.64,-104.0
35.9292,0.0,59.5094,22.665,-104.0
35.3277,0.0,57.7641,22.91,-104.0
35.9394,0.0,58.7169,21.085,-104.0
35.5003,0.0,59.4622,19.97,-104.0
36.0014,0.0,58.7641,20.86,-104.0
35.6404,0.0,59.5094,21.29,-104.0
36.1978,0.0,58.5094,21.25,-104.0
36.1583,0.0,59.5094,20.75,-104.0
36.6206,0.0,57.3679,21.09,-104.0
36.1819,0.0,58.7641,21.54,-104.0
35.573,0.0,57.7641,20.635,-104.0
35.2858,0.0,59.5094,21.55,-104.0
35.8862,0.0,59.5094,21.07,-104.0
36.2987,0.0,59.5094,21.56,-104.0
35.1117,0.0,56.7641,20.81,-104.0
36.0898,0.0,59.7641,21.475,-104.0
36.7995,0.0,60.7641,20.235,-104.0
36.8202,0.0,59.7641,20.81,-104.0
35.8287,0.0,61.5094,20.58,-104.0
34.9978,0.0,58.5094,20.31,-104.0
35.888,0.0,59.7641,19.53,-104.0
33.811,0.0,56.6697,21.19,-104.0
21.3701,0.0,42.0,21.105,-104.0
21.6395,0.0,46.0,20.055,-104.0
21.4634,0.0,49.0,22.105,-104.0
19.8954,0.0,47.8678,22.195,-104.0
20.7065,0.0,37.0,24.68,-104.0
15.1786,0.0,39.4716,22.645,-104.0
32.9599,0.0,57.3017,20.58,-104.0
35.667,0.0,59.1981,21.455,-104.0
21.6953,0.0,44.0,19.775,-104.0
30.7167,0.0,57.7829,21.125,-104.0
21.7774,0.0,51.0565,20.68,-104.0
28.4883,0.0,52.962,20.37,-104.0
30.6056,0.0,58.3774,20.955,-104.0
30.0242,0.9965,58.3489,22.285,-104.0
29.7002,0.6477,53.2452,21.12,-104.0
22.3216,0.4202,49.2262,20.85,-104.0
30.0187,0.273,56.9904,20.71,-104.0
32.6572,0.1776,57.6509,20.64,-104.0
30.0785,0.1156,55.4715,19.33,-104.0
33.2432,0.075,57.8772,20.045,-104.0
28.1862,0.0487,58.4809,21.48,-104.0
30.094,0.0318,51.3298,20.775,-104.0
31.6335,0.0208,57.6602,19.1,-104.0
29.507,0.0133,51.3489,20.675,-104.0
27.911,0.009,52.8111,20.005,-104.0
15.7706,0.006,39.2547,20.22,-104.0
32.6422,0.004,58.4999,21.72,-104.0
32.5607,0.002,58.4621,21.515,-104.0
31.3059,0.0018,55.0373,20.04,-104.0
31.6445,0.001,57.4717,20.58,-104.0
31.6806,0.001,56.9149,19.965,-104.0
31.7552,0.0,56.2356,20.8,-104.0
33.9028,0.0,59.4527,20.235,-104.0
28.293,0.0,53.7735,20.935,-104.0
33.1182,0.0,59.7264,20.2,-104.0
31.815,0.0,58.415,20.925,-104.0
31.3188,0.0,54.0847,20.55,-104.0
32.1694,0.0,55.2261,21.19,-104.0
30.9559,0.0,56.9906,20.46,-104.0
34.0222,0.0,58.8206,18.68,-104.0
29.2133,0.0,54.8771,20.335,-104.0
30.5708,0.0,55.3016,19.62,-104.0
30.1744,0.0,55.4432,20.755,-104.0
30.7694,0.0,59.1602,21.08,-104.0
34.4454,0.0,59.5092,20.525,-104.0
30.9506,0.0,54.3299,19.985,-104.0
30.4426,0.0,58.0187,19.975,-104.0
28.8272,0.0,52.5375,20.715,-104.0
29.2404,0.0,53.9149,20.515,-104.0
36.4927,0.0,61.6697,19.55,-104.0
29.6319,0.0,52.6509,21.175,-104.0
27.7218,0.0,48.858,20.755,-104.0
30.2883,0.0,51.2921,20.175,-104.0
30.8792,0.0,56.0186,20.065,-104.0
29.0655,0.0,53.5659,21.18,-104.0
31.0335,0.0,58.0847,19.675,-104.0
33.5317,0.0,57.7074,19.865,-104.0
33.1746,0.0,54.9431,20.635,-104.0
29.5386,0.0,55.1318,19.835,-104.0
22.3076,0.0,47.5752,20.395,-104.0
29.0153,0.0,53.8582,20.235,-104.0
28.953,0.0,54.5941,20.36,-104.0
29.4742,0.0,52.462,19.935,-104.0
28.263,0.0,56.415,20.605,-104.0
25.271,0.0,53.3111,22.92,-104.0
32.5286,0.0,59.4622,20.065,-104.0
30.8807,0.0,56.8866,20.345,-104.0
36.5249,0.0,60.7641,21.81,-104.0
29.3577,0.0,57.3772,21.38,-104.0
27.237,0.0,53.0092,20.615,-104.0
32.5755,0.0,57.5942,20.43,-104.0
31.4551,0.0,55.5657,21.11,-104.0
29.2698,0.0,56.1507,20.73,-104.0
34.5278,0.0,59.2074,20.49,-104.0
20.2914,0.0,42.396,21.935,-104.0
33.5932,0.0,56.5469,21.48,-104.0
31.4055,0.0,58.9433,19.805,-104.0
32.091,0.0,56.8489,21.145,-104.0
31.0746,0.0,50.8204,20.49,-104.0
31.1033,0.0,52.6036,19.605,-104.0
33.74,0.0,56.9526,19.94,-104.0
30.7386,0.0,54.7827,20.275,-104.0
32.4102,0.0,56.2922,20.58,-104.0
33.7983,0.0,57.5093,21.555,-104.0
26.3176,0.0,52.3773,20.055,-104.0
29.1401,0.0,54.8582,19.72,-104.0
30.602,0.0,56.83,20.06,-104.0
30.8615,0.0,54.6129,20.88,-104.0
33.3929,0.0,56.4622,20.35,-104.0
31.2782,0.0,51.4995,19.725,-104.0
30.6499,0.0,54.8299,21.14,-104.0
32.7594,0.0,58.8017,20.285,-104.0
30.5953,0.0,54.2166,21.455,-104.0
31.3762,0.0,52.4712,19.785,-104.0
28.7473,0.0,52.7731,20.875,-104.0
31.0178,0.0,57.0185,19.615,-104.0
31.5318,0.0,53.7921,21.69,-104.0
28.8033,0.0,48.5184,19.525,-104.0
31.7374,0.0,55.3487,20.81,-104.0
35.2673,0.0,58.7923,20.565,-104.0
30.7078,0.0,53.2355,19.62,-104.0
32.8572,0.0,57.0848,20.855,-104.0
33.0507,0.0,56.311,20.07,-104.0
26.9972,0.0,53.8392,20.965,-104.0
31.8086,0.0,55.9431,20.035,-104.0
29.59,0.0,49.8582,20.485,-104.0
32.2608,0.0,53.9056,20.455,-104.0
29.1131,0.0,51.4808,20.045,-104.0
20.583,0.0,42.6688,20.275,-104.0
32.8309,0.0,56.9621,20.085,-104.0
30.6458,0.0,50.5376,21.515,-104.0
30.0028,0.0,57.9149,21.325,-104.0
29.4204,0.0,56.8392,19.81,-104.0
31.525,0.0,53.3771,20.5,-104.0
31.7685,0.0,55.6036,20.255,-104.0
29.0842,0.0,53.7733,19.695,-104.0
33.6891,1.362,58.764,21.37,-104.0
34.1106,0.8842,59.3113,19.055,-104.0
25.0683,0.8743,50.66,21.485,-105.0
31.365,0.5684,49.075,21.135,-104.0
31.4274,0.3704,56.5186,21.325,-104.0
29.9978,0.2407,56.3017,22.29,-104.0
33.4791,0.156,62.1886,19.55,-104.0
31.562,0.1015,58.6792,20.585,-104.0
30.6771,0.0659,53.0941,20.915,-104.0
31.9663,0.0431,52.6034,20.505,-104.0
29.701,0.0276,46.4807,20.59,-104.0
31.769,0.0182,57.3207,19.985,-104.0
31.1167,0.012,53.7261,19.91,-104.0
30.4455,0.0079,54.0093,20.82,-104.0
32.5368,0.005,53.7543,20.06,-104.0
31.1235,0.003,55.6413,20.305,-104.0
30.613,0.002,55.16,19.835,-104.0
28.0105,0.001,49.49,20.38,-104.0
30.663,0.001,54.9148,20.295,-104.0
31.0659,0.001,52.1128,20.835,-104.0
31.0043,0.0,51.6032,20.38,-104.0
33.3263,0.0,55.3959,19.525,-104.0
31.9042,0.0,58.6979,20.175,-104.0
28.7608,0.0,53.0375,20.695,-104.0
32.8082,0.0,59.481,20.265,-104.0
31.0639,0.0,55.5752,22.25,-104.0
36.0847,0.0,61.7169,20.84,-104.0
28.9225,0.0,47.7634,20.385,-104.0
28.8128,0.0,45.2259,19.99,-104.0
30.3683,0.0,54.3297,20.115,-104.0
28.797,0.0,45.32,19.32,-104.0
36.3258,0.0,60.4622,21.24,-104.0
32.3782,0.0,54.1789,20.265,-104.0
31.1878,0.0,53.66,20.21,-104.0
31.7976,0.0,51.7165,20.3,-104.0
31.835,0.0,53.4148,20.65,-104.0
27.5914,0.0,53.6507,21.6,-104.0
29.249,0.0,50.1883,20.31,-104.0
34.2013,0.0,59.0658,21.79,-104.0
28.2346,0.0,51.4241,19.89,-104.0
31.4113,0.0,50.6599,22.165,-104.0
25.2625,0.0,45.3108,20.015,-104.0
28.9325,0.0,53.2733,20.62,-104.0
31.5251,0.0,55.9996,20.06,-104.0
30.0839,0.0,48.443,20.96,-104.0
31.0314,0.0,50.2637,20.54,-104.0
36.5749,0.0,58.5094,20.45,-104.0
29.1256,0.0,54.4712,20.735,-104.0
32.4887,0.0,54.2356,21.36,-104.0
32.6203,0.0,56.1413,20.73,-104.0
31.6308,0.0,55.1222,20.03,-104.0
22.7038,0.0,48.4144,19.99,-104.0
30.7271,0.0,53.9716,20.83,-104.0
36.2752,0.0,58.5094,20.005,-104.0
33.4977,0.0,58.9056,20.57,-104.0
30.1598,0.0,49.2164,20.885,-104.0
30.1769,0.0,54.1223,20.9,-104.0
32.7064,0.0,53.1318,20.71,-104.0
30.7745,0.0,55.3298,19.86,-104.0
31.6702,0.0,55.3017,19.59,-104.0
33.9487,0.0,53.5564,19.94,-104.0
31.9646,0.0,53.0185,19.87,-104.0
32.0142,0.0,58.1319,20.24,-104.0
33.5428,0.0,56.1978,20.185,-104.0
31.5131,0.0,52.4052,20.19,-104.0
34.9352,0.0,59.5094,20.08,-104.0
29.5695,0.0,52.7731,20.295,-104.0
34.0166,0.0,58.1696,20.315,-104.0
30.8411,0.0,56.3485,20.25,-104.0
30.8505,0.0,53.5942,19.79,-104.0
35.5495,0.0,58.7169,20.365,-104.0
31.0164,0.0,55.4716,19.66,-104.0
31.3952,0.0,49.2166,20.1,-104.0
31.0203,0.0,57.2544,19.695,-104.0
31.7838,0.0,51.66,20.715,-104.0
35.0502,0.0,57.0188,20.295,-104.0
32.2923,0.0,55.0374,20.59,-104.0
28.8089,0.0,52.8393,21.16,-104.0
33.5037,0.0,55.4997,21.035,-104.0
30.2541,0.0,52.0092,21.225,-104.0
23.4784,0.0,43.7257,21.105,-104.0
32.3632,0.0,62.6414,20.78,-104.0
30.486,0.0,51.028,19.495,-104.0
32.4077,0.0,51.3582,21.21,-104.0
28.8658,0.0,48.0752,20.025,-104.0
25.4962,0.0,51.3961,19.82,-104.0
31.2398,0.0,60.9525,20.615,-104.0
31.5622,0.0,58.2639,20.22,-104.0
32.019,0.0,58.9151,21.58,-104.0
31.2921,0.0,56.9244,20.22,-104.0
29.2111,0.0,48.2448,19.955,-104.0
31.0941,0.0,54.2922,20.355,-104.0
31.4037,0.0,50.3109,20.015,-104.0
29.7521,0.0,48.2826,20.31,-104.0
33.5015,0.0,61.83,19.92,-104.0
22.1394,0.0,45.8107,22.33,-104.0
35.088,0.0,58.915,20.75,-104.0
35.8832,0.0,61.2075,20.195,-104.0
31.9904,0.0,58.8488,20.425,-104.0
30.2943,0.0,53.6695,19.57,-104.0
32.3752,0.0,56.1413,19.44,-104.0
32.0521,0.0,57.5657,20.13,-104.0
32.8998,0.0,57.3772,21.19,-104.0
33.1891,0.0,57.2073,20.07,-104.0
33.8636,0.0,55.8489,19.245,-104.0
29.8379,0.0,52.6976,19.755,-104.0
31.2119,0.0,55.1695,20.475,-104.0
30.9608,0.0,56.0376,20.165,-104.0
32.6417,0.0,54.2829,19.91,-104.0
36.3338,0.0,59.6697,20.305,-104.0
31.7612,0.0,55.8205,20.005,-104.0
29.1217,0.0,56.8018,20.115,-104.0
30.9893,0.0,57.3017,19.865,-104.0
32.2648,0.0,57.1412,21.44,-104.0
35.7062,0.0,57.6225,20.22,-104.0
32.0098,0.0,58.547,20.245,-104.0
30.2964,0.0,55.3205,20.415,-104.0
29.8947,0.0,52.4998,19.61,-104.0
31.8011,0.0,57.5848,20.575,-104.0
35.2897,0.0,60.2169,20.85,-104.0
31.1898,0.0,55.6223,22.045,-104.0
29.5504,0.0,53.1129,20.485,-104.0
31.0542,0.0,60.0942,19.555,-104.0
28.5672,0.0,56.2827,21.185,-104.0
