throughput_mbps,packet_loss_pct,utilization_pct,snr_db,rsrp_dbm
4.6101,0.6843,14.1698,21.42,-113.0
16.848,0.005,37.7733,22.23,-113.0
6.3039,0.1864,14.0848,21.295,-113.0
0.4938,0.001,0.0944,22.125,-113.0
8.4106,0.0,20.8962,21.635,-113.0
0.5991,0.2763,0.5096,20.895,-114.0
5.4808,0.1038,9.6885,20.66,-113.0
0.5358,0.2031,0.1416,22.12,-113.0
5.933,0.001,10.047,20.785,-113.0
1.4182,0.003,1.8679,20.61,-113.4194
6.477,0.0,11.0661,20.9,-114.0
9.6439,0.0417,17.6414,21.695,-114.0
5.6707,0.312,9.8019,18.94,-114.0
0.747,0.0912,0.783,20.835,-114.0
8.2088,0.0115,14.7169,21.84,-114.0
3.7746,0.3834,6.5189,21.245,-114.0
9.2106,0.061,16.8679,20.39,-114.0
7.299,0.0,14.2075,21.18,-114.0
6.2893,0.0,9.8395,21.57,-114.0
5.8976,1.8731,10.4999,22.28,-114.0
7.5698,0.0112,16.0566,20.895,-114.0
5.4154,0.0,9.2359,21.85,-114.0
4.4027,0.0,7.4716,22.025,-114.0
3.1272,0.0,4.4245,19.285,-114.0
5.8518,0.0,13.1791,21.14,-114.0
1.3399,0.0,3.7547,21.17,-114.0
2.54,0.0,6.5188,21.375,-114.0
3.5335,0.0,10.2924,21.38,-114.0
8.2895,0.0,20.6886,20.67,-114.0
5.7893,0.0,12.0188,21.95,-114.0
2.8152,0.0,4.1037,20.73,-114.0
1.9982,0.0,8.9245,21.93,-114.0
5.8934,0.0,11.7924,20.485,-114.0
3.0746,0.0,2.4152,21.73,-114.0
5.823,0.0,12.2169,20.72,-114.0
2.2094,0.0,4.8396,23.1,-114.0
6.644,0.0064,10.4435,21.265,-114.0
4.2748,0.0,8.4905,19.93,-114.0
7.38,0.0,15.0282,19.625,-114.0
7.0687,0.0803,12.2925,19.985,-114.0
7.5798,0.001,15.0093,21.505,-114.0
8.895,0.0,17.7547,21.385,-114.0
3.2634,0.0,7.7453,22.175,-114.0
3.1009,0.0,5.283,21.155,-114.0
4.1911,1.4303,8.2641,21.81,-114.0
4.3065,0.0097,8.3963,20.21,-114.0
3.4721,0.0,11.3113,21.41,-114.0
7.2642,0.0,15.3868,20.705,-114.0
5.1265,0.0,8.481,19.465,-114.0
4.2053,0.0,6.7641,20.88,-114.0
6.3008,0.0,18.5282,21.305,-114.0
4.426,0.0,14.1037,21.195,-114.0
4.9858,0.0,11.4623,21.745,-114.0
6.3786,0.0,21.9339,20.095,-114.0
7.2786,0.0,15.1414,21.5,-114.0
8.5178,0.0,19.4809,20.58,-114.0
3.8757,1.2867,6.3679,20.785,-114.0
6.7039,0.0087,16.9339,21.28,-114.0
6.0894,0.0,18.3773,20.71,-114.0
6.4688,0.0,19.3772,21.24,-114.0
5.8078,0.0,14.1414,20.37,-114.0
6.3866,0.0,11.9809,21.1,-114.0
7.0212,0.0,19.9717,20.515,-114.0
9.3819,0.0,15.3206,18.555,-114.0
5.8003,0.0,12.1413,20.13,-113.0
4.3526,0.0,8.3018,20.37,-113.0
5.1998,0.0,9.9338,20.575,-113.0
11.0134,1.2444,26.0186,21.55,-113.0
2.4784,0.0846,6.1698,21.94,-113.0
6.3978,0.001,17.5282,19.925,-113.0
14.7165,0.0,33.8582,19.76,-113.0
4.6683,0.0,9.9905,19.305,-113.0
5.8074,0.0,16.868,19.975,-113.0
12.203,0.4158,28.5657,21.97,-113.0
5.5115,0.003,9.9151,20.95,-113.0
5.7166,0.0,9.6792,21.57,-113.0
13.6205,0.0,34.1694,20.1,-113.0
6.9174,0.0,13.1981,22.695,-114.0
1.9557,0.0,3.6321,21.105,-113.0
0.2266,0.1287,0.0472,20.175,-113.0
6.4345,0.024,14.3773,20.15,-113.0
4.1413,0.0,13.0096,19.53,-113.0
4.7024,0.0,10.3586,23.005,-113.0
7.1715,0.0,13.2076,21.42,-113.0
2.2867,0.0,4.0378,20.84,-113.0
5.0574,0.8988,13.7548,20.97,-113.0
2.8538,0.0475,4.7924,21.165,-113.0
3.5557,0.0338,6.0379,21.48,-115.0
7.0462,73.586,12.2358,21.225,-114.0
8.9479,93.0175,16.0,20.895,-114.0
10.0138,0.8397,17.6321,19.82,-113.0
11.3896,0.0055,20.2829,19.24,-113.0
6.8369,1.6653,16.2923,19.915,-114.0
5.887,0.0109,10.5566,18.22,-113.0
11.303,0.0,26.481,20.43,-113.0
7.5268,0.0,14.5377,20.77,-113.0
6.3939,0.0,14.0848,19.535,-113.0
2.3893,0.0,4.5094,18.86,-114.0
5.6221,0.0,13.3207,21.275,-113.0
2.1188,0.0,4.7075,21.21,-113.0
1.3975,0.0573,5.1132,21.405,-113.0
8.8649,0.0,20.1508,20.605,-113.0
5.922,0.0,6.9717,20.525,-113.0
5.8231,0.0,11.8584,20.45,-113.0
8.0338,0.0203,16.1791,21.415,-113.0
7.1446,0.0,13.7075,19.39,-113.0
7.9049,0.0,17.1131,21.175,-113.0
8.8039,0.0,15.0565,20.48,-113.0
7.1082,0.0854,13.3772,21.095,-112.0
6.7561,0.1061,15.6512,20.225,-112.0
3.6423,0.0092,5.1226,20.3,-113.0
5.4816,0.0,10.5565,20.0,-112.0
4.8689,0.0,11.6698,21.165,-113.0
4.5498,0.0023,7.915,21.36,-112.0
8.5502,0.0,16.1793,21.455,-113.0
12.2084,0.0543,29.7829,20.6,-113.0
6.3946,0.0,12.3868,20.935,-113.0
5.8674,0.011,11.5566,19.9,-113.0
5.0112,0.0,11.5,22.375,-114.0
8.6338,0.0,15.8398,21.545,-115.0
6.2143,0.0,14.5565,20.38,-115.0
5.4042,0.0,9.7264,20.505,-114.0
4.1776,0.0,7.4434,19.57,-113.0
5.03,0.0727,8.6603,20.785,-113.0
6.2774,0.0,12.8205,21.335,-114.0
6.7854,0.0,14.9149,21.64,-113.0
6.1837,0.0,11.8774,23.445,-113.0
13.3885,0.0,33.5375,19.215,-113.0
2.3183,0.0,1.1982,20.365,-113.0
5.5706,0.0215,12.0567,18.28,-115.0
3.9658,0.4019,4.0471,19.89,-115.0
3.5318,0.001,8.3395,21.24,-113.0
5.6355,0.3561,14.151,18.885,-113.0
8.019,0.0024,13.9717,18.775,-113.0
8.7446,0.0,17.3206,20.73,-113.0
7.4018,0.0,16.8772,20.8,-113.0
6.7602,0.0,16.6982,20.17,-113.0
2.7085,0.7481,4.8302,19.49,-113.0
6.4151,0.1734,13.6604,19.33,-113.0
5.6253,0.0041,13.9622,19.65,-113.0
4.7643,0.0,12.7076,20.46,-113.0
5.9293,0.0,13.0188,19.495,-113.0
17.5133,0.0,27.1132,19.9,-113.0
7.463,0.0,13.1698,20.33,-113.0
3.5329,0.0,8.2829,18.4,-113.0
6.4248,0.12,15.6131,20.63,-114.0
2.4575,0.001,6.566,18.38,-114.0
4.0424,0.0,7.4434,20.39,-114.0
4.8883,0.0,13.0754,22.635,-114.0
3.0853,0.0,4.1699,20.915,-113.0
5.6815,0.0,11.4811,19.02,-113.0
3.9886,0.0,5.1888,21.1,-113.0
6.3958,0.0,11.0659,20.265,-114.0
12.685,0.0,22.8962,20.51,-114.0
6.3209,0.0,9.9151,22.16,-114.0
17.8043,0.0,41.6506,20.285,-114.0
6.3584,0.0,14.113,22.77,-113.0
9.3409,0.0,22.7829,19.34,-114.0
8.4473,0.0,13.4528,21.3,-113.0
6.437,0.0,15.4715,20.085,-114.0
5.4348,0.3512,14.0756,20.215,-114.0
2.6945,0.002,7.2735,19.59,-114.0
7.6106,0.0,16.6319,21.905,-114.0
6.1,0.0,12.7829,20.44,-113.0
3.3752,0.0,5.6227,19.075,-113.0
6.9824,0.0,15.783,20.475,-113.59
8.2494,0.0,16.5281,20.215,-113.0
3.0263,0.0,5.4622,20.515,-113.0
9.2371,0.0,18.4056,21.47,-113.0
8.0105,0.0371,12.2829,20.29,-113.0
8.7726,0.004,17.7921,20.945,-113.0
9.6873,0.0035,18.2829,18.545,-113.0
21.6606,0.0,46.6787,18.46,-113.0
9.7388,0.0,21.066,21.46,-113.0
7.7818,0.165,15.4527,19.805,-113.0
7.1769,0.1875,13.1415,21.145,-113.0
6.7478,0.003,10.8583,20.075,-113.0
3.5119,0.0,5.7547,18.39,-113.0
6.0328,0.0,12.717,20.455,-113.0
0.3588,0.0,0.1793,21.425,-114.0
9.848,0.0109,20.8866,18.78,-113.0
6.1095,0.0,20.1978,20.19,-113.0
11.5171,0.0,23.6603,21.035,-114.0
21.7374,0.0,51.2544,20.835,-113.0
9.2222,0.0502,18.0942,21.82,-113.0
3.1001,0.0,6.1038,20.14,-113.0
6.8859,0.0,14.1696,23.63,-113.0
11.8955,0.0,26.1319,19.01,-113.0
11.6024,0.0919,26.3298,20.93,-114.0
12.1873,0.001,26.9244,20.87,-114.0
7.002,0.0,16.2545,19.66,-114.0
3.4632,0.0,7.349,19.715,-114.0
5.756,0.0,11.2546,20.86,-114.0
6.8464,0.3295,14.6132,20.55,-114.0
19.1169,0.0407,33.8959,22.225,-114.0
5.6246,0.0272,14.4529,20.9,-114.0
25.6682,0.0697,55.3204,19.77,-114.0
2.281,0.7387,5.0,21.99,-115.0
0.0902,0.0301,0.1698,18.945,-114.0
2.2099,0.0205,5.0472,21.775,-114.0
0.1605,0.0825,0.1981,17.645,-115.0
0.081,0.0526,0.1321,20.11,-115.0
0.0167,0.017,0.0,18.26,-114.0
0.0167,0.0,0.0,19.66,-114.0
36.5494,0.0,63.5094,20.015,-115.0
0.2634,0.0,0.5095,19.8,-114.0
0.0913,0.0732,0.1509,20.865,-114.0
36.3009,0.0029,63.5094,21.79,-114.0
0.0551,0.6531,0.0,19.5,-114.8172
0.1681,0.0287,1.2359,19.185,-115.0
0.0204,0.002,0.0,20.0,-115.0
0.0167,0.013,0.0,19.32,-115.0
36.0008,0.0,61.0188,20.905,-115.0
0.057,0.0,0.0472,19.815,-114.0
35.0873,0.038,58.7641,20.36,-114.0
13.7647,0.714,24.3114,18.775,-115.0
0.033,0.024,0.0,17.945,-114.0
0.4418,0.0,0.5284,18.5,-115.0
0.0167,0.08,0.0,18.55,-114.0
3.6379,0.0278,6.0472,22.075,-115.0
0.0178,0.001,0.0472,19.335,-114.0
0.0167,0.114,0.0,21.0,-114.0
0.0167,1.653,0.0,20.5,-114.0
6.7038,0.0259,12.5378,18.23,-113.0
5.5541,0.0,9.9151,20.205,-113.0
8.9388,0.0,17.3301,23.05,-113.0
1.8192,0.0,4.4435,20.205,-113.0
10.3546,0.0,30.9905,19.245,-113.0
8.1953,0.0,23.0095,21.085,-113.0
8.6458,0.0,18.349,21.31,-113.0
2.4047,0.9363,3.0661,18.605,-113.0
6.3516,0.006,8.7547,21.815,-113.0
4.9382,0.0,11.8113,19.225,-113.0
10.3362,0.0,19.4339,18.75,-113.0
4.4202,0.0,9.1792,21.525,-113.0
3.4886,0.1181,8.9151,19.615,-113.0
5.5321,0.001,10.0188,19.02,-113.0
1.6982,0.0,4.8019,20.15,-113.0
5.3298,0.0,9.1792,20.3,-113.0
9.5782,0.0,26.594,21.935,-112.53
4.9151,0.0,11.651,20.83,-113.0
5.6803,0.0,11.7264,20.07,-113.0
9.1079,0.0,14.8867,18.39,-113.0
7.4278,0.1458,14.4622,20.2,-113.0
7.3441,0.0592,16.8302,21.52,-113.0
10.3765,0.0,25.2077,20.855,-113.0
0.8428,3.3514,1.67,21.645,-113.7634
7.1273,0.079,15.6886,19.825,-113.0
2.3278,0.0,5.1038,18.745,-113.0
6.4105,0.0,11.0094,18.725,-113.0
9.6234,0.0,24.7543,20.59,-113.0
5.3953,0.0,9.8868,20.48,-113.0
2.1294,0.0,5.0188,19.73,-113.0
3.9189,0.2105,7.6321,20.655,-113.0
9.501,0.0015,19.217,20.155,-113.0
5.3827,0.0,14.3302,21.965,-113.0
14.9199,0.0193,34.1412,20.35,-113.0
6.0334,0.0,14.434,19.95,-113.0
17.6474,0.0,34.3679,21.035,-113.0
4.4054,0.005,10.4434,18.82,-113.0
5.756,0.0,12.3961,21.475,-113.0
13.5582,0.0,30.066,21.58,-113.0
10.5101,0.0764,24.2924,18.935,-114.0
9.9952,0.0,22.0849,18.83,-113.0
0.0221,0.81,0.0,20.14,-114.0
0.0719,0.514,0.0944,20.255,-113.0
0.7119,18.3673,1.7075,15.2,-107.0
0.0159,10.2541,0.0,22.67,-109.0
33.0588,27.866,60.5094,19.21,-108.0
6.723,10.5935,14.651,25.89,-114.0
4.9656,0.6258,10.4246,20.815,-110.4839
1.0559,2.477,3.9057,21.415,-109.0
1.6184,0.2666,3.019,21.21,-113.0
6.2241,0.0596,11.3868,22.3,-110.0
6.1159,0.0,14.3585,21.455,-110.0
5.5787,0.0,10.5188,21.665,-110.0
9.4311,0.0,20.0564,21.165,-110.0
6.0478,0.0,10.6038,22.415,-110.0
8.3075,0.0,16.8771,20.23,-110.0
9.1686,0.0,17.6038,21.8,-110.0
7.2998,0.0,18.849,22.57,-110.0
6.4735,0.0,14.3679,22.08,-110.0
8.3517,0.0,16.4245,21.75,-110.0
6.0905,0.0,11.4056,20.82,-110.0
9.5596,0.0,16.4624,20.055,-110.0
8.8836,0.005,16.5376,21.825,-110.0
9.3722,0.0,22.4904,20.265,-110.0
12.4531,0.0,25.6131,20.67,-110.0
0.0768,0.0,0.0472,21.93,-110.0
4.4034,0.0,8.434,19.63,-110.0
25.9391,0.0,45.4996,19.64,-110.0
6.0675,0.1564,12.6132,21.59,-110.0
14.1795,0.001,32.3391,19.97,-110.0
3.9295,0.0,11.2075,20.82,-110.0
10.2616,0.0,20.2548,19.175,-110.0
6.0835,0.0,12.8396,21.25,-110.0
30.2852,0.0,53.5658,20.32,-110.0
7.4993,0.0,13.5094,20.69,-110.0
9.3226,0.0,14.2735,19.47,-110.0
3.9794,0.0,7.4623,20.565,-110.0
18.4847,0.0,30.915,20.015,-110.0
5.9122,0.0,11.8585,21.685,-110.0
16.1544,0.0,37.8015,20.13,-110.0
4.5093,0.0253,8.3583,22.23,-110.0
18.8949,0.0,40.3391,20.14,-110.0
2.7252,0.0,6.7075,20.15,-110.0
14.695,0.0,38.2355,22.42,-110.0
2.8133,0.0,6.5849,21.705,-110.5269
18.3643,0.0,39.8489,22.715,-111.0
8.9916,0.0,16.264,20.62,-110.67
20.4651,0.0,42.9335,20.695,-111.0
6.4638,0.0,15.2076,23.315,-110.0
4.9942,0.0,13.132,20.69,-110.0
8.4919,0.0,18.1038,20.615,-110.0
6.2653,0.0,13.2264,19.965,-110.0
20.6386,0.0,41.2072,21.565,-110.0
22.2679,0.0701,40.9618,20.33,-110.0
8.6535,1.3232,14.8585,18.815,-110.0
15.6886,0.009,26.2357,18.895,-110.0
5.9969,0.0,12.7357,21.25,-110.0
8.2223,0.0,17.4812,19.66,-110.0
9.3485,0.0,16.3585,22.17,-110.0
15.443,0.0,27.8393,19.325,-110.0
7.4818,0.0,13.9811,22.39,-110.0
18.2291,0.0071,31.2735,20.865,-110.0
5.8357,0.114,9.9339,21.645,-110.0
14.1398,0.001,25.5091,20.27,-110.0
10.8367,0.0,23.8018,20.555,-110.0
15.6129,0.0,28.9811,19.195,-110.0
13.4562,0.0,24.1037,19.55,-110.0
19.8218,0.0,38.2169,18.845,-110.0
7.8946,0.0,12.8962,21.385,-110.0
11.9374,0.0,23.8207,20.825,-110.0
8.2369,0.0,19.7639,20.78,-110.0
27.2897,0.0,43.4338,20.43,-110.0
11.8944,0.0,23.4055,21.155,-110.0
20.8126,0.0,39.4713,20.22,-110.0
16.9138,0.0,39.3015,19.7,-110.0
6.1282,0.0,9.0567,19.48,-110.0
18.1819,0.0,41.8487,19.32,-110.0
17.3294,0.0,38.6506,19.815,-110.0
22.3641,0.0186,43.028,21.86,-110.0
6.5746,0.0,14.6792,20.195,-110.0
6.445,0.0,13.7735,20.89,-110.0
6.3618,0.0,14.0661,20.94,-110.0
8.8435,0.0652,15.4246,19.705,-110.0
6.4082,0.0,10.8397,19.51,-110.0
9.0827,0.4445,17.5189,21.28,-110.0
7.3086,0.003,12.9906,20.41,-110.0
5.1958,0.0,12.8678,20.37,-110.0
7.6696,0.0,12.9622,22.135,-110.0
7.1427,0.0,12.4151,20.08,-110.0
6.9383,0.0,20.3113,20.545,-110.0
7.0981,0.0,15.8585,21.14,-110.0
7.8099,0.0,18.4432,19.94,-110.0
0.5073,0.0,0.0472,21.535,-110.0
6.9412,0.1268,14.113,20.76,-110.0
3.6966,0.001,5.7642,21.23,-110.0
7.6059,0.386,13.5094,21.99,-110.0
11.7996,0.0073,23.0658,20.695,-110.0
5.6437,0.0,13.1604,21.42,-110.0
4.0232,0.0,5.9529,19.735,-110.0
4.881,0.0,7.783,22.19,-110.0
16.972,0.075,32.1038,21.185,-110.0
7.971,0.001,16.2924,21.625,-110.0
14.0863,0.0,23.1039,21.075,-110.0
8.06,0.0,16.8491,20.035,-110.0
6.5654,0.0,7.4152,20.115,-110.0
8.4482,0.0,19.7357,22.33,-110.0
12.0824,0.0,23.3865,18.215,-110.0
12.0984,0.223,25.2829,21.505,-111.87
7.4193,0.001,13.5847,20.35,-110.0
7.2608,0.0,13.3963,21.535,-110.0
4.3134,0.0,11.3207,19.63,-110.0
18.5219,0.0,31.1695,21.21,-110.0
12.0851,0.0,28.3962,19.45,-110.0
9.3585,0.0,24.5753,21.58,-110.0
13.729,0.0,24.7452,19.42,-110.0
11.5807,43.5979,25.3398,20.71,-110.0
8.9596,0.1902,18.2737,20.765,-110.0
10.2725,0.0234,23.9999,19.495,-110.0
3.8978,0.0,6.6225,21.135,-110.0
10.1765,0.0,22.6037,21.22,-110.0
8.5379,1.5082,14.1038,20.35,-110.0
9.0401,0.0137,21.8773,20.435,-110.0
14.4094,0.0,30.3206,19.77,-110.0
7.9059,0.0,10.717,20.095,-110.0
6.1424,0.0,14.283,20.785,-110.0
11.2406,0.0143,22.4809,19.865,-110.0
9.7614,0.0,23.896,18.545,-110.0
11.5849,0.0,20.2924,20.69,-110.0
12.5605,0.0,23.6131,21.23,-110.0
9.1489,0.0,16.9056,20.575,-110.0
8.0751,0.0,19.019,19.59,-110.0
10.3622,0.0,24.7733,22.565,-110.0
10.7458,2.4373,20.2547,20.01,-110.0
9.6946,0.0149,17.9057,19.57,-110.0
5.3134,0.0,11.4528,20.345,-110.0
0.0677,0.0,0.0472,19.995,-110.0
8.8649,0.0,15.6413,21.465,-110.0
0.0269,0.0,0.0,20.195,-110.0
6.747,0.0,11.7452,20.11,-110.0
0.117,0.0162,0.0472,21.945,-110.0
6.9426,0.0,9.8491,20.88,-110.0
6.3662,0.0,12.4717,20.4,-110.0
3.014,0.0577,6.5754,20.42,-110.0
13.744,0.0,22.6131,21.92,-110.0
9.6989,0.1086,14.8114,21.21,-110.0
10.2684,0.001,17.717,21.655,-110.0
6.9203,0.0,18.6508,21.035,-110.0
1.3498,0.0,3.1604,21.095,-110.0
3.317,0.0,7.3113,20.415,-110.0
1.1446,0.1996,3.5849,20.945,-110.0
7.6246,0.001,19.764,22.025,-110.0
7.142,0.0211,9.0377,21.405,-110.0
11.3576,0.0613,24.6321,19.91,-110.0
7.9797,0.0241,15.0942,19.675,-110.0
3.3374,0.004,6.7075,21.125,-110.0
20.2446,0.0,37.4525,19.005,-110.0
8.6912,0.0,21.2263,21.15,-110.0
8.7969,0.0,17.783,21.605,-110.0
5.0476,0.0,10.3584,20.27,-110.0
12.8858,0.0,23.5565,20.795,-110.0
7.491,0.0,17.4811,21.07,-110.0
14.3894,0.0,25.6978,20.49,-110.0
6.6026,0.0,12.1698,20.875,-110.0
11.8394,0.0,23.4243,20.355,-110.0
12.3167,0.004,25.0,21.585,-110.0
15.1163,0.0,25.8961,21.395,-110.0
9.6394,0.0,23.0754,20.235,-110.0
15.9922,0.0,32.2357,19.95,-110.0
9.1196,0.0,17.7074,20.075,-110.0
13.8207,0.0,28.0376,21.54,-110.0
9.5415,0.022,22.2639,19.705,-110.0
12.1846,0.0155,24.717,20.69,-110.0
22.8254,0.0,38.6132,20.775,-110.0
11.6277,1.5661,26.0849,20.33,-108.0
11.877,0.0095,24.698,20.195,-110.0
6.3277,0.0,13.0754,20.55,-110.0
8.1045,0.0506,19.5565,19.035,-110.0
23.7112,0.0,56.688,21.045,-110.0
4.707,0.0,9.5377,21.015,-110.0
15.4854,0.0831,27.6038,20.715,-110.0
11.9728,0.001,26.4152,20.37,-110.0
9.2411,0.0,16.6226,20.545,-110.0
6.8551,0.182,12.8018,20.45,-110.0
7.6834,0.001,13.9623,21.125,-110.0
7.4318,97.7668,14.3491,20.46,-110.0
7.2308,100.0,14.6604,20.575,-110.0
5.8187,1.9907,12.717,19.735,-110.0
9.8346,0.0122,19.2545,22.79,-111.0
10.1202,8.8914,18.9056,23.65,-106.0
11.0067,0.6179,20.1225,19.995,-113.0
8.1209,0.004,17.5376,20.95,-114.0
0.5357,0.7922,2.0472,21.42,-113.0
7.2335,0.0053,17.1035,20.63,-113.0
5.0154,0.0,8.368,21.5,-113.0
7.3869,0.0,16.5567,21.09,-113.0
8.2873,99.0426,16.0,21.2,-114.0
8.0966,100.0,14.0,20.105,-114.0
8.6358,100.0,18.0,21.28,-113.0
4.2636,99.829,8.7264,20.415,-113.0
0.1258,99.188,0.0472,17.37,-113.0
8.4074,5.8593,22.7265,20.9,-113.0
19.1421,0.0393,41.5374,20.315,-113.0
8.4772,0.1658,16.1131,20.49,-113.0
19.6442,0.3026,45.7733,21.18,-113.0
8.7474,0.0385,17.7358,19.92,-113.0
0.0361,0.0,0.0472,20.925,-113.0
8.1267,0.0,14.8396,21.015,-113.0
9.7956,0.0,17.9056,21.1,-113.0
8.6335,0.4063,15.9338,20.785,-113.0
19.2207,0.002,45.1032,20.64,-113.0
10.5194,0.0,23.5941,22.05,-113.0
5.6381,0.0,11.7736,20.975,-113.0
10.546,0.0,24.2545,21.74,-113.0
19.5306,0.0,42.688,21.035,-113.0
10.6438,0.0,28.8962,22.525,-113.0
5.8343,0.0,13.2641,20.5,-113.0
1.0626,0.0,1.6321,20.295,-113.0
8.3541,0.0,19.6978,20.685,-113.0
9.3974,0.0385,19.3489,20.505,-114.0
11.7902,0.0,22.8772,21.01,-114.0
5.6662,0.0,12.1225,20.395,-113.0
7.7209,0.0,16.3583,21.335,-114.0
7.7324,0.0,11.7641,21.385,-114.0
7.7541,0.0,18.9905,21.74,-114.0
9.0941,0.0,19.0942,21.095,-114.0
6.8329,0.0,6.7925,21.125,-114.0
8.1841,0.0,19.1791,21.0,-114.0
7.7683,0.0,21.764,22.055,-114.0
10.3003,0.0,16.9432,21.16,-114.0
8.1191,0.0,13.481,22.005,-114.0
10.478,0.0,24.8962,20.955,-114.0
7.2503,0.0,17.0187,23.085,-114.0
12.5774,0.0,27.1601,21.865,-114.0
4.6757,0.0,9.7642,21.645,-114.0
8.6933,0.0,16.132,21.235,-114.0
7.9666,99.2033,16.0,20.74,-114.0
1.5917,100.0,3.8868,19.35,-114.0
8.9208,100.0,18.0,21.42,-114.0
9.0468,100.0,15.0,20.685,-114.0
7.8194,100.0,15.0,21.24,-114.0
8.2826,100.0,16.0,19.97,-114.0
3.6741,100.0,12.4811,21.37,-114.0
4.0352,99.9118,9.4528,17.5,-114.0
4.8211,98.1277,10.3113,21.62,-113.0
7.8124,99.2253,15.0,21.225,-113.0
8.2575,97.7678,15.0,20.515,-113.0
6.2822,98.9577,15.7076,21.79,-113.0
5.3659,1.3363,13.2546,21.725,-113.0
2.1822,0.009,1.9718,21.495,-113.0
8.2532,0.0,17.1886,21.585,-113.0
4.9603,0.0,11.0943,21.55,-113.0
